accountID,town,country,age,job,married,education,defaulted?,current_balance,housing,has_loan,last_contact,cc_tr,last_contact_day,last_contact_month,campaign,days_since_last_contact,previous,poutcome,made_deposit
80653966,Poole,UK,53,technician,married,tertiary,no,988,no,no,cellular,4,20,aug,5,-1,0,unknown,yes
87452091,Leicester,UK,31,blue-collar,single,secondary,no,-159,no,yes,telephone,1,21,nov,1,-1,0,unknown,no
59278806,Leeds,UK,56,retired,married,secondary,no,415,no,no,cellular,5,22,aug,2,-1,0,unknown,no
53438850,Bradford,UK,75,retired,married,secondary,no,3771,no,no,telephone,5,15,apr,1,181,2,success,yes
15951872,Raleigh,UK,57,retired,single,tertiary,no,842,no,no,cellular,5,13,aug,3,-1,0,unknown,yes
77879995,Birmingham,UK,28,technician,single,tertiary,no,2489,yes,no,telephone,1,27,feb,2,-1,0,unknown,yes
39957450,Barnsley,UK,47,management,single,tertiary,no,255,no,yes,cellular,1,30,jul,4,-1,0,unknown,yes
30664772,Birkenhead,UK,28,admin.,divorced,secondary,no,-504,yes,yes,cellular,5,14,may,1,-1,0,unknown,yes
43353921,Leeds,UK,54,technician,married,tertiary,no,4582,yes,no,unknown,4,15,may,1,-1,0,unknown,no
15500576,Doncaster,UK,34,technician,married,secondary,no,133,no,no,cellular,5,12,may,2,181,3,success,yes
45412439,Salford,UK,34,entrepreneur,married,tertiary,no,842,yes,no,cellular,3,6,may,2,-1,0,unknown,no
32834601,Warrington,UK,58,retired,married,primary,no,1241,no,no,cellular,4,18,aug,2,-1,0,unknown,yes
58141627,Sunderland,UK,31,blue-collar,married,secondary,no,671,yes,no,unknown,5,18,jun,4,-1,0,unknown,yes
36816974,Southport,UK,29,management,single,tertiary,no,637,yes,no,cellular,2,3,jun,1,119,1,failure,yes
94776941,Sunderland,UK,33,blue-collar,married,secondary,no,-267,yes,no,cellular,1,20,apr,3,-1,0,unknown,yes
86306324,Leeds,UK,60,technician,married,tertiary,no,-71,yes,yes,cellular,4,30,jan,1,-1,0,unknown,yes
31104730,Bristol,UK,33,blue-collar,married,primary,no,195,no,no,cellular,3,16,nov,5,-1,0,unknown,yes
68166458,Nottingham,UK,35,technician,married,tertiary,no,328,yes,no,cellular,5,22,jul,2,-1,0,unknown,yes
19236647,Dundee,UK,30,management,single,tertiary,no,156,yes,no,unknown,4,9,jun,9,-1,0,unknown,no
26713435,Belfast,UK,39,admin.,married,secondary,no,1221,no,no,unknown,2,12,jun,1,-1,0,unknown,no
30374961,York,UK,31,technician,married,secondary,no,4182,yes,no,cellular,2,4,may,2,-1,0,unknown,yes
54174188,Bradford,UK,43,blue-collar,married,primary,no,0,yes,no,unknown,2,12,may,1,-1,0,unknown,no
74522623,Hemel Hempstead,UK,70,retired,married,secondary,no,1310,no,no,cellular,3,15,oct,1,-1,0,unknown,no
22040782,Kingston upon Hull,UK,36,blue-collar,married,primary,no,-20,yes,no,unknown,4,7,may,3,-1,0,unknown,no
12378922,Birmingham,UK,33,management,single,tertiary,no,2667,yes,no,cellular,3,18,may,1,180,3,failure,no
99365447,Aberdeen,UK,42,management,divorced,tertiary,no,461,yes,no,unknown,5,3,jun,1,-1,0,unknown,no
64531575,Leicester,UK,26,technician,single,secondary,no,855,yes,no,unknown,4,28,may,2,-1,0,unknown,no
72236391,Bournemouth,UK,33,admin.,divorced,secondary,no,661,yes,no,cellular,4,4,may,4,167,3,failure,no
15302695,Manchester,UK,33,blue-collar,married,secondary,no,315,no,no,cellular,1,4,feb,3,-1,0,unknown,yes
87172542,Hastings,UK,53,retired,married,primary,no,1068,no,no,cellular,3,28,jan,1,-1,0,unknown,no
97923310,Milton Keynes,UK,37,management,single,secondary,no,655,no,yes,cellular,3,4,feb,6,-1,0,unknown,no
19891501,Liverpool,UK,49,technician,married,tertiary,no,1071,no,no,cellular,2,16,sep,1,91,1,success,yes
98900968,Liverpool,UK,28,technician,single,tertiary,no,0,yes,no,cellular,5,25,may,1,40,2,failure,yes
87567444,Basingstoke,UK,56,entrepreneur,divorced,primary,no,29,no,no,cellular,3,29,jan,2,227,1,failure,no
88004736,Edinburgh,UK,32,entrepreneur,married,secondary,no,1996,yes,no,cellular,3,18,nov,1,-1,0,unknown,no
28271218,Huddersfield,UK,58,retired,married,primary,no,282,yes,no,cellular,2,28,jul,4,-1,0,unknown,no
97768558,London,UK,54,technician,married,tertiary,no,6507,no,no,cellular,2,26,may,1,-1,0,unknown,no
28668588,St Helens,UK,42,management,married,secondary,no,1018,no,no,cellular,5,29,jul,2,-1,0,unknown,no
88985933,Cheltenham,UK,42,blue-collar,single,primary,no,156,yes,no,telephone,2,15,may,4,371,5,failure,no
24696115,St Albans,UK,35,management,single,tertiary,no,565,yes,no,unknown,4,30,may,1,-1,0,unknown,yes
64092854,Kingston upon Hull,UK,54,services,divorced,secondary,no,0,no,no,cellular,5,1,jun,1,81,2,success,yes
48965125,Warrington,UK,30,management,single,tertiary,no,3773,yes,no,unknown,1,27,may,1,-1,0,unknown,no
19653766,Bristol,UK,36,admin.,single,secondary,no,810,yes,no,unknown,4,17,jun,1,-1,0,unknown,no
31009199,Bedford,UK,29,admin.,single,secondary,no,163,yes,yes,unknown,3,16,may,1,-1,0,unknown,yes
92489481,Milton Keynes,UK,30,admin.,single,secondary,no,873,no,no,cellular,1,7,oct,1,216,2,failure,no
28207300,Telford,UK,26,blue-collar,married,secondary,no,-11,yes,yes,cellular,4,17,jul,3,-1,0,unknown,yes
95046198,Chester,UK,48,technician,married,secondary,no,335,no,no,unknown,1,17,jun,3,-1,0,unknown,no
91461134,Crawley,UK,55,management,divorced,tertiary,no,446,no,no,cellular,4,2,feb,1,-1,0,unknown,no
31535933,Derby,UK,52,admin.,divorced,secondary,no,361,no,yes,cellular,1,20,nov,1,-1,0,unknown,no
52120922,Colchester,UK,33,blue-collar,single,unknown,no,129,yes,yes,cellular,5,30,apr,1,161,1,failure,yes
85234293,Peterborough,UK,36,management,single,tertiary,no,13,no,yes,cellular,2,18,nov,1,-1,0,unknown,no
65466360,Luton,UK,29,technician,single,secondary,no,1395,yes,no,unknown,1,26,may,1,-1,0,unknown,no
38041267,Sheffield,UK,31,blue-collar,married,secondary,no,1131,yes,yes,cellular,2,15,apr,1,148,6,failure,no
82457869,Nottingham,UK,43,management,divorced,tertiary,no,36,no,no,cellular,1,13,feb,1,193,1,failure,no
54354764,London,UK,39,blue-collar,married,secondary,no,276,no,no,cellular,2,9,jun,2,-1,0,unknown,yes
67260731,Salford,UK,35,technician,single,secondary,no,1001,no,yes,cellular,3,24,jul,2,-1,0,unknown,no
80519797,Stockport,UK,41,services,married,secondary,no,471,yes,no,cellular,1,13,may,2,293,4,success,yes
71557430,Bedford,UK,42,management,married,tertiary,no,687,no,no,cellular,1,11,aug,2,-1,0,unknown,no
45440117,Rochdale,UK,53,blue-collar,divorced,primary,no,2656,yes,no,unknown,3,30,may,2,-1,0,unknown,yes
94155989,Worcester,UK,30,blue-collar,married,secondary,no,0,yes,yes,cellular,1,10,jul,1,-1,0,unknown,yes
74259076,Weston-super-Mare,UK,56,management,divorced,tertiary,no,3885,yes,no,cellular,4,10,jul,1,-1,0,unknown,no
44736767,Glasgow,UK,30,admin.,single,secondary,no,613,yes,no,cellular,4,17,apr,2,302,1,failure,no
10507133,Brighton,UK,37,admin.,married,secondary,no,641,yes,no,unknown,1,5,jun,1,-1,0,unknown,no
10745137,Sutton Coldfield,UK,36,unknown,married,secondary,no,179,no,no,cellular,2,8,aug,8,-1,0,unknown,no
57245786,Liverpool,UK,43,unemployed,single,tertiary,no,983,yes,no,cellular,2,26,feb,1,-1,0,unknown,yes
70497000,St Helens,UK,28,blue-collar,single,tertiary,no,4099,no,no,cellular,1,23,apr,4,-1,0,unknown,yes
79109786,London,UK,37,blue-collar,single,unknown,no,2188,no,no,unknown,2,16,may,8,-1,0,unknown,no
57580326,Exeter,UK,30,admin.,single,secondary,no,3528,no,no,cellular,4,4,aug,1,92,2,failure,yes
96590528,Blackpool,UK,43,management,married,tertiary,yes,0,no,no,cellular,1,27,aug,19,-1,0,unknown,no
49294963,Bolton,UK,27,admin.,married,secondary,no,710,yes,yes,cellular,5,6,may,1,334,2,success,yes
53322848,Glasgow,UK,35,services,married,secondary,no,0,yes,no,cellular,4,30,jul,3,-1,0,unknown,no
98615899,Basildon,UK,60,services,married,tertiary,no,4256,yes,no,cellular,3,16,nov,1,92,4,success,yes
12088970,Stoke-on-Trent,UK,31,management,single,tertiary,no,713,no,no,cellular,1,28,aug,1,-1,0,unknown,no
80259523,Doncaster,UK,28,blue-collar,single,tertiary,no,727,yes,no,unknown,2,6,jun,4,-1,0,unknown,no
68572162,Glasgow,UK,30,management,married,tertiary,no,5381,no,no,cellular,1,17,nov,1,-1,0,unknown,no
47389612,Weston-super-Mare,UK,72,retired,married,secondary,no,5715,no,no,cellular,4,17,nov,5,184,3,success,yes
48023896,Swindon,UK,26,blue-collar,single,secondary,no,2007,no,no,cellular,1,13,jul,3,182,2,success,yes
26520757,Blackburn,UK,43,admin.,married,secondary,no,71,no,no,unknown,4,7,may,5,-1,0,unknown,no
76729750,Gloucester,UK,30,management,single,tertiary,no,3473,no,no,cellular,3,12,mar,2,-1,0,unknown,yes
71191046,Darlington,UK,33,management,married,tertiary,no,1808,yes,no,unknown,3,4,jun,4,-1,0,unknown,no
82546812,Newcastle upon Tyne,UK,26,management,married,tertiary,no,243,no,no,cellular,2,26,may,1,-1,0,unknown,yes
64486402,Manchester,UK,60,retired,married,primary,no,566,no,yes,cellular,4,23,jul,1,-1,0,unknown,no
70097689,Glasgow,UK,42,technician,divorced,tertiary,no,2611,yes,no,cellular,5,25,jun,1,389,3,failure,yes
90181546,Birmingham,UK,55,management,married,secondary,no,0,yes,no,unknown,1,13,may,2,-1,0,unknown,no
18886593,Glasgow,UK,62,retired,married,secondary,no,569,no,no,cellular,2,3,aug,2,180,6,success,yes
37065965,Manchester,UK,32,self-employed,married,tertiary,no,1464,no,no,telephone,1,14,aug,2,-1,0,unknown,no
52879502,London,UK,41,self-employed,married,tertiary,no,231,no,no,cellular,2,7,aug,2,-1,0,unknown,yes
87705872,St Albans,UK,41,blue-collar,married,primary,no,2453,yes,no,unknown,2,15,may,1,-1,0,unknown,yes
11621355,Hastings,UK,34,services,single,secondary,no,528,yes,no,cellular,2,2,sep,3,100,5,other,yes
89218560,Sale,UK,39,blue-collar,married,unknown,no,1181,yes,no,cellular,4,30,jul,2,-1,0,unknown,yes
77548380,London,UK,31,blue-collar,married,primary,no,33,yes,no,cellular,1,24,jul,2,-1,0,unknown,yes
63602660,Wigan,UK,31,management,married,tertiary,no,216,no,no,cellular,2,22,jul,1,-1,0,unknown,no
55849642,Huddersfield,UK,29,services,married,tertiary,no,6,yes,no,unknown,5,28,may,2,-1,0,unknown,no
37442867,Norwich,UK,39,blue-collar,married,primary,no,2303,yes,no,unknown,5,17,jun,3,-1,0,unknown,yes
14977239,Slough,UK,33,management,single,tertiary,no,952,yes,no,cellular,3,29,apr,5,-1,0,unknown,yes
79642197,Cheltenham,UK,34,management,married,tertiary,no,16,yes,no,telephone,5,29,sep,1,119,1,other,yes
41337023,Northampton,UK,29,admin.,single,secondary,no,1992,no,no,cellular,1,12,apr,2,-1,0,unknown,no
40836575,Telford,UK,37,management,married,tertiary,no,238,no,no,cellular,1,3,feb,1,92,1,success,yes
21053627,Sutton Coldfield,UK,49,admin.,divorced,secondary,no,1718,no,yes,cellular,2,5,aug,1,-1,0,unknown,yes
69595504,Plymouth,UK,70,retired,married,secondary,no,6422,no,no,cellular,5,10,mar,1,-1,0,unknown,yes
36455771,Basingstoke,UK,61,retired,married,tertiary,no,2557,yes,no,cellular,1,11,aug,3,190,1,success,yes
31390447,Sunderland,UK,54,retired,single,secondary,no,129,no,yes,cellular,4,28,jul,2,-1,0,unknown,yes
17506047,Gloucester,UK,73,retired,married,primary,no,253,no,no,cellular,4,20,apr,1,-1,0,unknown,yes
25758363,Manchester,UK,43,admin.,single,secondary,no,6,no,no,cellular,1,4,feb,1,264,1,failure,no
65281923,Derby,UK,26,blue-collar,single,secondary,no,191,yes,no,cellular,3,6,may,1,-1,0,unknown,yes
90190927,Leeds,UK,28,admin.,single,secondary,no,-126,no,yes,cellular,1,8,jul,4,-1,0,unknown,no
10929366,Bath,UK,39,admin.,married,secondary,no,3047,yes,no,cellular,4,11,may,1,370,2,failure,no
64169623,Hastings,UK,30,technician,single,secondary,no,893,no,no,cellular,2,26,aug,3,-1,0,unknown,no
17734836,County Down,UK,36,admin.,single,secondary,no,11174,yes,no,cellular,1,15,apr,1,-1,0,unknown,yes
59783775,Newport,UK,72,retired,married,primary,no,1388,no,no,telephone,1,20,oct,1,-1,0,unknown,yes
79281739,London,UK,41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,2,20,jun,8,-1,0,unknown,no
37660532,Gillingham,UK,57,retired,married,secondary,no,485,no,no,cellular,4,2,feb,2,187,2,failure,no
46143825,County Down,UK,35,technician,single,secondary,no,4645,yes,no,cellular,4,11,jan,3,270,40,other,no
36960461,Bristol,UK,39,management,married,secondary,no,11835,yes,no,cellular,3,11,aug,2,-1,0,unknown,yes
34794100,Raleigh,UK,57,technician,married,secondary,no,7554,no,no,telephone,3,28,oct,1,-1,0,unknown,yes
17404160,Raleigh,UK,32,management,single,tertiary,no,131,yes,no,cellular,3,11,aug,1,81,1,other,no
95578284,Glasgow,UK,58,self-employed,divorced,tertiary,no,1382,no,no,unknown,1,9,jun,1,-1,0,unknown,yes
80584627,Crawley,UK,31,unemployed,single,secondary,no,1214,no,no,cellular,3,4,feb,1,-1,0,unknown,yes
84463101,St Albans,UK,36,services,single,unknown,no,281,yes,no,unknown,3,16,may,1,-1,0,unknown,yes
97627575,Wigan,UK,26,services,single,secondary,no,162,yes,no,cellular,3,2,mar,2,130,8,other,no
79659978,Watford,UK,45,admin.,married,secondary,no,153,no,no,cellular,2,5,aug,1,-1,0,unknown,yes
32428170,Newcastle upon Tyne,UK,60,technician,married,secondary,no,316,no,no,cellular,3,4,may,2,263,4,failure,yes
48311014,Birkenhead,UK,53,management,married,tertiary,no,1348,no,yes,cellular,4,17,jul,3,-1,0,unknown,no
70843190,Leicester,UK,64,retired,married,secondary,no,1612,no,no,cellular,4,18,may,1,89,5,failure,yes
69256133,Bournemouth,UK,53,retired,married,tertiary,no,7132,no,no,cellular,4,13,aug,2,-1,0,unknown,no
49097170,Maidstone,UK,55,management,married,tertiary,no,23189,yes,no,unknown,3,14,may,1,-1,0,unknown,no
73778140,Bristol,UK,29,unemployed,single,secondary,no,1055,no,no,cellular,3,23,sep,1,603,1,failure,yes
38045917,Glasgow,UK,25,admin.,single,tertiary,no,1185,no,no,cellular,3,7,oct,1,114,1,failure,yes
34673739,Bristol,UK,36,entrepreneur,married,tertiary,no,2700,no,no,cellular,4,4,feb,3,-1,0,unknown,no
22553536,Bradford,UK,36,management,married,tertiary,no,255,no,no,cellular,1,22,may,2,92,2,other,yes
98955581,Southport,UK,36,blue-collar,divorced,primary,no,17,yes,no,cellular,1,16,jul,1,-1,0,unknown,no
13253563,Chester,UK,52,management,married,tertiary,no,388,no,no,cellular,1,25,may,1,-1,0,unknown,yes
39108994,Raleigh,UK,36,admin.,married,secondary,no,542,yes,no,unknown,1,18,jun,6,-1,0,unknown,no
64375103,Hastings,UK,50,services,married,secondary,no,2376,yes,no,cellular,3,24,sep,1,-1,0,unknown,yes
90632993,Raleigh,UK,48,technician,single,tertiary,no,0,no,no,unknown,3,16,jun,4,-1,0,unknown,no
95753419,Dundee,UK,32,blue-collar,single,secondary,no,138,yes,no,cellular,3,15,may,2,-1,0,unknown,no
97810810,London,UK,39,management,married,unknown,no,76,no,no,cellular,5,15,sep,1,183,1,success,yes
43477703,Bristol,UK,46,technician,divorced,secondary,no,111,yes,no,cellular,2,19,nov,3,183,2,other,no
19293329,Rochdale,UK,33,services,married,secondary,no,881,yes,no,unknown,2,21,may,5,-1,0,unknown,no
62098084,London,UK,41,management,married,secondary,no,280,yes,no,cellular,3,2,jun,1,95,2,success,no
64409586,Swansea,UK,39,management,married,tertiary,no,1738,yes,no,cellular,1,14,may,1,358,1,other,yes
10482007,Sale,UK,47,management,married,tertiary,no,274,no,yes,cellular,3,4,feb,2,-1,0,unknown,no
74395177,Poole,UK,26,management,single,tertiary,no,2786,no,no,cellular,1,3,jun,2,72,1,success,yes
59547943,London,UK,41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,5,7,jul,1,-1,0,unknown,yes
88251525,Birmingham,UK,45,management,married,unknown,no,2724,no,no,cellular,3,28,jun,2,182,1,success,yes
88162534,Bristol,UK,32,self-employed,single,tertiary,no,1815,no,no,telephone,3,10,aug,1,102,2,failure,yes
65633348,Southport,UK,33,admin.,married,tertiary,no,79,yes,no,cellular,5,22,oct,2,335,2,failure,yes
93550577,Exeter,UK,25,management,single,tertiary,no,2140,no,no,cellular,5,1,oct,1,-1,0,unknown,no
72758528,High Wycombe,UK,41,services,married,secondary,no,-140,no,yes,unknown,2,6,jun,1,-1,0,unknown,no
73339359,Aberdeen,UK,47,blue-collar,married,primary,no,328,yes,no,cellular,1,7,may,1,-1,0,unknown,no
13359590,Exeter,UK,36,technician,divorced,secondary,no,2823,yes,no,cellular,4,8,jun,1,371,6,failure,yes
52794702,Birkenhead,UK,34,technician,married,tertiary,no,149,no,no,cellular,1,22,aug,2,-1,0,unknown,yes
16917866,Nuneaton,UK,33,management,single,tertiary,no,3770,no,no,cellular,4,28,jan,2,-1,0,unknown,no
62769141,St Helens,UK,25,services,divorced,secondary,no,1694,no,no,cellular,4,7,jul,2,-1,0,unknown,no
73190942,Glasgow,UK,33,admin.,single,tertiary,no,490,yes,no,cellular,4,7,may,1,363,2,failure,no
98758148,Birmingham,UK,39,services,married,secondary,no,-971,yes,yes,unknown,2,28,may,2,-1,0,unknown,no
80250068,Nuneaton,UK,56,management,married,tertiary,no,412,no,no,telephone,3,20,nov,6,-1,0,unknown,no
30671766,Maidstone,UK,41,blue-collar,married,primary,no,246,no,no,unknown,3,19,jun,3,-1,0,unknown,yes
92409788,Derby,UK,58,technician,married,secondary,no,3399,no,no,cellular,5,26,may,1,97,7,other,yes
34021143,Edinburgh,UK,32,technician,married,secondary,no,901,yes,no,unknown,5,21,may,3,-1,0,unknown,no
65397286,Bristol,UK,30,technician,single,tertiary,no,0,yes,no,cellular,4,5,jul,1,424,8,success,yes
30014402,Bournemouth,UK,36,technician,single,secondary,yes,-487,yes,no,cellular,4,17,apr,1,-1,0,unknown,yes
21981783,Swindon,UK,26,services,single,tertiary,no,0,no,yes,telephone,4,1,jul,4,-1,0,unknown,yes
82595157,Cheltenham,UK,25,blue-collar,single,secondary,no,192,no,no,telephone,1,4,jul,2,-1,0,unknown,no
67305513,Raleigh,UK,57,retired,married,secondary,no,427,no,no,cellular,5,29,jan,1,-1,0,unknown,no
17049382,Newcastle upon Tyne,UK,28,self-employed,married,tertiary,no,120,yes,yes,unknown,5,8,may,3,-1,0,unknown,no
79074729,Weston-super-Mare,UK,46,services,divorced,secondary,no,5,yes,yes,cellular,3,29,jan,2,-1,0,unknown,no
33448309,Aberdeen,UK,58,management,married,tertiary,no,1384,yes,no,cellular,1,27,mar,1,-1,0,unknown,yes
93304606,Coventry,UK,30,management,single,tertiary,no,533,no,no,cellular,1,11,aug,2,99,4,success,yes
16852274,Bristol,UK,24,management,single,tertiary,no,1506,no,no,cellular,5,12,jun,2,95,4,success,yes
37899594,Swansea,UK,30,technician,married,secondary,no,4,yes,no,cellular,4,8,may,5,-1,0,unknown,no
13618920,Leeds,UK,23,student,single,tertiary,no,691,no,no,cellular,2,27,may,1,178,6,success,yes
97037811,Woking,UK,29,admin.,single,secondary,no,900,yes,no,unknown,5,14,may,1,-1,0,unknown,no
21548837,Manchester,UK,48,admin.,married,secondary,no,2235,yes,yes,unknown,1,15,may,2,-1,0,unknown,no
49647472,Nottingham,UK,24,technician,single,secondary,no,598,no,no,cellular,5,12,may,1,182,2,success,yes
92288750,Belfast,UK,32,management,single,tertiary,no,6542,yes,no,cellular,5,15,may,4,175,5,failure,yes
35748178,Raleigh,UK,32,admin.,single,secondary,no,6981,yes,no,cellular,5,2,jun,1,194,3,failure,no
24989204,Birmingham,UK,39,technician,single,secondary,no,1104,no,no,cellular,1,7,aug,2,-1,0,unknown,yes
57619596,Reading,UK,29,technician,single,tertiary,no,940,yes,no,cellular,4,15,may,1,330,1,failure,no
63629435,Liverpool,UK,30,blue-collar,married,secondary,no,631,yes,no,cellular,5,19,nov,2,-1,0,unknown,no
27049747,Halifax,UK,50,technician,married,secondary,no,2218,yes,no,cellular,3,17,aug,1,-1,0,unknown,yes
15415179,Birmingham,UK,29,services,single,secondary,no,1934,no,no,cellular,4,29,sep,1,-1,0,unknown,yes
23506282,Southampton,UK,56,management,divorced,tertiary,no,505,no,no,cellular,3,9,feb,2,199,3,other,no
67805438,Plymouth,UK,76,retired,married,primary,no,163,no,no,telephone,4,13,oct,1,-1,0,unknown,no
53183693,Middlesbrough,UK,50,technician,married,secondary,no,103,yes,no,cellular,1,3,feb,4,267,6,failure,no
60843243,Sunderland,UK,33,management,divorced,tertiary,no,2240,no,no,cellular,5,3,jun,1,-1,0,unknown,yes
12493866,London,UK,37,admin.,married,secondary,no,10465,no,no,unknown,3,17,jun,6,-1,0,unknown,no
96076385,Bristol,UK,40,admin.,single,secondary,no,90,yes,no,unknown,3,2,jun,4,-1,0,unknown,no
30446478,Ipswich,UK,51,management,married,primary,no,98,yes,no,unknown,5,7,may,2,-1,0,unknown,no
35575664,Doncaster,UK,28,blue-collar,single,unknown,no,913,yes,no,unknown,1,27,may,2,-1,0,unknown,no
21243219,Poole,UK,55,retired,married,tertiary,no,2929,no,no,unknown,4,16,jun,3,-1,0,unknown,no
27810931,Stoke-on-Trent,UK,48,management,married,tertiary,no,1147,no,no,cellular,2,3,dec,1,120,3,success,yes
37428365,Leeds,UK,60,retired,married,secondary,no,143,no,no,telephone,3,30,jan,1,-1,0,unknown,no
98090669,Leicester,UK,22,student,single,unknown,no,1,no,no,telephone,1,15,jun,4,-1,0,unknown,no
68272232,Dundee,UK,65,admin.,married,secondary,no,952,no,no,cellular,2,2,jun,1,-1,0,unknown,yes
73619818,Weston-super-Mare,UK,25,services,single,tertiary,no,130,yes,no,cellular,3,16,jul,1,-1,0,unknown,no
47730118,Telford,UK,31,admin.,single,secondary,no,-302,yes,yes,unknown,1,27,may,5,-1,0,unknown,no
92692644,Liverpool,UK,49,management,married,tertiary,no,4594,no,no,cellular,4,11,aug,3,-1,0,unknown,no
99154596,High Wycombe,UK,30,admin.,married,tertiary,no,285,no,no,cellular,4,5,feb,2,-1,0,unknown,no
15865567,Stoke-on-Trent,UK,41,services,married,primary,no,450,yes,no,unknown,5,14,may,2,-1,0,unknown,no
